Date,Latitude,Longitude,Accident_Severity,Random_column
2022-01-24,45.7569401083,4.8336275187,High,5
2022-01-15,46.9223021549,6.3430981501,High,1
2022-01-20,48.6444380627,2.556302518,Medium,2
2022-01-20,48.6444380627,2.556302518,Low,1
2022-04-01,45.7142879988,4.8066978152,Low,5
2022-05-01,48.0936874125,0.148678028,Low,3
2022-06-01,43.3834191814,5.1665261811,Low,4
2022-01-24,43.4065680343,5.0552472654,Low,5
2022-06-01,48.8883036655,2.3747121222,Medium,1
2022-01-15,48.8957320687,2.3218406888,Medium,5
2022-01-13,48.5157189098,-2.7639030425,Medium,1
2022-11-01,43.2963318987,,High,5
2022-04-01,45.6975200944,-0.3046957728,Medium,3
2022-01-14,44.9241170599,4.8951124564,Low,2
2022-01-14,44.9241170599,4.8951124564,Low,5
2022-01-14,44.9184476839,4.8992689111,High,4
2022-01-14,44.9184476839,4.8992689111,Low,4
2022-01-24,48.9269593636,2.3892176729,Low,5
2022-10-01,48.8216351807,2.2660696859,Low,5
2022-10-01,48.8216351807,2.2660696859,High,3
2022-06-01,43.3413967294,5.3486083242,High,1
,-12.7839363893,45.2300858286,High,4
2022-11-01,48.5850399888,7.7364166403,Low,3
2022-01-15,48.8191129883,2.4628045824,,5
2022-01-19,47.0150285345,3.149529848,Low,1
2022-01-19,47.0150285345,3.149529848,Low,4
2022-10-01,48.3841555407,-4.5026290636,Low,4
2022-10-01,48.3841555407,-4.5026290636,Medium,4
2022-01-20,48.8964980693,2.4010863277,High,3
2022-01-20,48.8964980693,2.4010863277,High,2
2022-01-20,48.8964980693,2.4010863277,High,4
2022-01-20,48.8964980693,2.4010863277,Low,5
2022-01-25,,0.3828781677,High,5
2022-07-01,43.7002469304,7.2777361822,Low,4
2022-01-14,49.4935870335,0.1009687062,Low,1
2022-01-18,48.9563636616,2.8773750597,Low,5
2022-01-24,48.4445199613,1.4834095486,Low,2
2022-01-20,48.8866585431,2.3692881776,Low,3
2022-01-20,48.8866585431,2.3692881776,Medium,4
2022-01-20,48.8866585431,2.3692881776,Low,3
2022-01-20,48.8866585431,2.3692881776,Medium,3
2022-01-20,48.8866585431,2.3692881776,Low,4
2022-01-01,43.6057866298,1.4486256928,Medium,5
2022-01-18,44.9343276762,4.8926785586,Medium,3
2022-01-18,45.6698457295,5.905023039,Medium,3
2022-11-01,45.7608867622,4.8591222793,Medium,1
2022-01-15,45.0470198327,5.0736670332,Low,3
2022-01-01,48.8670488872,2.3208104895,Low,1
2022-10-01,45.0434590312,5.0505799967,Low,2
2022-01-17,48.735630015,2.3052776872,Medium,4
2022-01-18,50.6714377571,1.6527427412,Medium,1
2022-01-18,50.6714377571,1.6527427412,Low,4
2022-01-18,50.6714377571,1.6527427412,High,3
2022-01-18,50.6714377571,1.6527427412,Low,2
2022-01-18,50.6714377571,1.6527427412,Low,4
2022-01-18,50.6714377571,1.6527427412,Low,1
2022-01-18,50.6687745042,1.6636365723,High,2
2022-01-18,50.6687745042,1.6636365723,Low,5
2022-01-18,50.6687745042,1.6636365723,Medium,5
2022-10-01,50.4074389958,3.6654611971,High,5
2022-10-01,50.4074389958,3.6654611971,High,1
2022-01-14,50.4014206095,2.8354823616,High,1
2022-03-01,48.7799394876,2.4550450346,Medium,4
2022-01-18,43.3011882695,-0.3710316449,Medium,1
2022-01-18,48.8264890151,2.540338577,High,5
2022-01-25,50.3584671204,3.5241085764,Low,1
2022-12-01,48.8802113912,2.3538237291,Low,3
2022-01-25,48.8935471314,2.2895867407,Low,2
2022-03-01,48.7514477896,2.510677757,Medium,4
2022-03-01,48.7514477896,2.510677757,Medium,2
2022-03-01,48.7518042794,2.5052275351,Low,4
2022-03-01,48.7518042794,2.5052275351,Medium,2
2022-12-01,43.48167849,-1.5147130552,Low,2
2022-01-21,48.8289224376,1.9401332278,Low,3
2022-01-21,48.8289224376,1.9401332278,Low,1
2022-01-21,48.8289224376,1.9401332278,Low,2
2022-01-21,48.8289224376,1.9401332278,Medium,1
2022-03-01,50.6410443372,3.1541550177,High,4
2022-01-20,43.5725360419,7.0056618144,Low,4
2022-01-01,43.7340865265,7.2930809272,Medium,5
2022-01-21,48.9389157639,2.3785300366,Medium,2
2022-12-01,48.777448062,2.4551767596,Low,3
2022-01-14,48.8205879293,2.3256239988,High,4
2022-01-15,43.7072591322,7.2561120007,High,3
2022-11-01,48.5157189098,-2.7639030425,Low,1
2022-01-24,48.0083176884,0.197436683,Medium,3
2022-01-01,48.8665709967,2.3644480022,Medium,5
2022-10-01,48.8318374144,2.3753124043,Low,4
2022-01-01,48.5980051146,2.4651925824,High,4
2022-01-01,48.5980051146,2.4651925824,Low,1
2022-01-15,48.6982324327,6.2063569914,Low,2
2022-01-15,48.6982324327,6.2063569914,Medium,5
2022-01-15,47.2222173846,2.0656530823,Medium,4
2022-01-14,47.9890976501,1.882296736,Low,4
2022-01-01,43.6057866298,1.4486256928,Medium,1
2022-01-24,50.3317168747,3.3938158181,High,1
2022-01-25,48.8924870438,2.3446463955,Medium,1
2022-01-01,50.4282190754,2.7805975986,Medium,1
2022-11-01,43.6735370483,7.1901080384,Medium,5
2022-01-19,48.7998267288,2.2897987582,Low,5
2022-01-15,48.9399270481,2.3554679434,Low,4
2022-10-01,46.1913663864,6.2364488554,Low,1
2022-01-21,48.1735093068,6.4490824769,Medium,1
2022-01-20,49.4401369811,1.0893987644,Low,4
2022-01-17,45.5097343595,4.5751386248,Low,2
2022-01-15,50.364887138,3.1038887333,Medium,2
2022-01-23,48.8752352308,2.6949115093,Medium,5
2022-10-01,41.9171881452,8.7344394101,Medium,2
2022-06-01,46.339316328,-0.4082724889,Medium,3
2022-06-01,47.7653196361,-3.3453113631,Medium,1
2022-01-15,48.7746956976,2.4394048646,Low,1
2022-01-14,45.7806773918,4.7752679612,Medium,5
2022-01-01,48.3147307721,4.049162423,Medium,1
2022-11-01,43.3174911898,5.4393219063,Medium,4
2022-10-01,48.8647646698,2.3985897131,Low,2
2022-07-01,43.3434020453,3.2107366795,Medium,5
2022-01-15,-17.0045174639,-149.5666071431,Low,1
2022-01-15,48.8655930884,2.2905962174,Medium,1
2022-01-24,48.0631695923,-0.7491312448,Medium,3
2022-04-01,43.131458336,6.1575597287,High,3
2022-01-24,48.8859966248,2.3565747815,Low,4
2022-01-25,49.3976382833,4.6997457879,Low,5
2022-01-19,48.8964407585,2.098513812,Low,5
2022-01-18,48.1757163466,6.4496995499,Medium,1
2022-01-19,46.5819098345,0.3382609093,Medium,2
2022-01-25,4.9345747759,-52.322296333,Low,5
2022-09-01,48.9393872535,2.4858157973,Medium,2
2022-09-01,48.9393872535,2.4858157973,Medium,5
2022-09-01,48.9393872535,2.4858157973,Low,3
2022-09-01,48.8509792034,2.4747083338,Low,3
2022-09-01,48.8509792034,2.4747083338,Low,5
2022-09-01,48.8509792034,2.4747083338,,1
2022-09-01,48.8509792034,2.4747083338,Medium,2
2022-09-01,48.8509792034,2.4747083338,Medium,5
2022-09-01,48.8509792034,2.4747083338,Medium,2
2022-11-01,49.6563775556,0.4667595243,Medium,5
2022-01-15,50.9348995194,1.799406535,Low,2
2022-01-14,48.3965476881,-4.476399653,High,3
2022-01-15,50.4072748541,3.1274636274,Low,2
2022-10-01,44.8911945891,6.6457096934,Low,2
2022-03-01,48.8309492029,2.3554171852,Medium,1
2022-01-20,48.7651770065,2.3904594898,Low,4
2022-03-01,45.7300749821,4.8378604287,Medium,4
2022-03-01,45.7300749821,4.8378604287,High,1
2022-01-15,48.881192639,2.2370619211,Medium,5
2022-12-01,43.5364424843,5.4575090884,High,1
2022-01-24,49.9084590267,2.3240628118,Medium,1
,48.8079973088,2.2952994008,Low,2
2022-01-19,48.8021906244,2.1507889204,Low,5
2022-04-01,48.9397706179,2.3581424367,Low,5
2022-04-01,48.9397706179,2.3581424367,Medium,3
2022-04-01,48.9397706179,2.3581424367,Low,4
2022-04-01,48.9397706179,2.3581424367,Low,5
2022-04-01,48.9397706179,2.3581424367,Low,3
2022-01-19,49.0691885121,2.5666460584,Low,1
2022-01-25,49.205429247,6.6947961431,Low,2
2022-01-15,48.8602387446,2.3411675772,Medium,2
2022-01-19,47.7957751141,1.0681272614,Medium,5
2022-01-25,48.5395773724,2.6641265271,High,4
2022-05-01,48.6027275845,7.7124462806,Low,2
2022-01-20,47.4099695997,2.9243499221,High,2
2022-01-24,43.5999193692,6.9959475754,Medium,1
2022-11-01,48.4470468641,2.5502471514,Low,5
2022-12-01,45.0428156067,3.880583633,Low,3
2022-12-01,45.0428156067,3.880583633,Low,2
2022-11-01,48.7863297338,2.3048650301,Medium,5
2022-12-01,48.8781326845,2.1756395589,Medium,3
2022-12-01,48.8781326845,2.1756395589,Medium,2
2022-01-24,48.1994621064,3.2950617337,Low,1
2022-02-01,43.2637632619,5.3780596754,Medium,5
2022-02-01,43.2637632619,5.3780596754,Medium,2
2022-02-01,43.2637632619,5.3780596754,Medium,5
2022-02-01,43.2637632619,5.3780596754,High,1
2022-01-13,43.7455278175,7.4002693347,Medium,5
2022-11-01,49.2601860196,4.0295583712,Low,1
2022-11-01,49.2601860196,4.0295583712,Medium,5
2022-11-01,49.2601860196,4.0295583712,High,1
2022-11-01,49.2601860196,4.0295583712,Medium,4
2022-11-01,49.2601860196,4.0295583712,Medium,2
2022-11-01,49.2601860196,4.0295583712,Low,1
2022-11-01,49.2601860196,4.0295583712,Medium,3
2022-11-01,49.2601860196,4.0295583712,Medium,3
2022-11-01,49.2601860196,4.0295583712,Low,3
2022-11-01,49.2601860196,4.0295583712,Low,3
2022-11-01,49.2601860196,4.0295583712,Medium,4
2022-11-01,49.2601860196,4.0295583712,Medium,4
2022-11-01,49.2601860196,4.0295583712,High,2
2022-11-01,49.2601860196,4.0295583712,Low,1
2022-11-01,49.2601860196,4.0295583712,Low,2
2022-11-01,49.2601860196,4.0295583712,Low,3
2022-11-01,49.2601860196,4.0295583712,High,5
2022-11-01,49.2601860196,4.0295583712,Medium,1
2022-11-01,49.2601860196,4.0295583712,High,1
,49.2601860196,4.0295583712,Low,4
2022-11-01,49.2601860196,4.0295583712,Medium,1
2022-11-01,49.2601860196,4.0295583712,Low,2
2022-11-01,49.2601860196,4.0295583712,Medium,4
2022-11-01,49.2601860196,4.0295583712,High,3
2022-11-01,49.2601860196,4.0295583712,Low,1
2022-01-20,44.5619181448,4.7453393291,High,4
2022-03-01,48.8443980061,2.220369507,Medium,4
2022-03-01,48.8443980061,2.220369507,Low,2
2022-11-01,48.8314405667,2.3527001752,Medium,5
2022-11-01,48.8314405667,2.3527001752,Low,3
2022-11-01,48.8314405667,,Medium,3
2022-11-01,48.8314405667,2.3527001752,Low,4
2022-01-24,14.6190569481,-60.9946175555,Low,1
2022-01-01,43.5568034952,6.9614754842,Low,2
2022-01-01,-22.2644370809,166.4694865856,High,5
2022-01-01,48.9167861944,2.3060093451,High,4
2022-01-14,49.2148344611,4.0253334093,Low,2
2022-01-25,48.7895071,2.4286572606,Low,5
2022-01-14,48.9593461233,2.8830497723,Low,2
2022-01-15,43.7002469304,7.2777361822,Low,5
2022-10-01,41.9177340698,8.7381441329,High,1
2022-01-15,43.3119272342,5.3820573706,Low,1
2022-01-01,47.6644428316,6.8456351542,Medium,5
2022-01-01,47.6644428316,6.8456351542,Low,4
2022-01-01,47.6644428316,6.8456351542,Low,4
2022-01-01,47.6644428316,6.8456351542,Medium,1
2022-01-01,47.6644428316,6.8456351542,High,3
2022-01-01,,6.8456351542,High,2
2022-01-01,47.6644428316,6.8456351542,Low,2
2022-01-01,47.6644428316,6.8456351542,Low,3
2022-01-01,47.6644428316,6.8456351542,Low,5
2022-01-01,47.6653598603,6.8412569884,Low,4
2022-01-01,47.6653598603,6.8412569884,Low,1
2022-01-01,47.6653598603,6.8412569884,Low,4
2022-01-01,47.6653598603,6.8412569884,High,4
2022-01-01,47.6653598603,6.8412569884,Low,1
2022-01-01,47.6653598603,6.8412569884,Medium,1
,47.6653598603,6.8412569884,Low,1
2022-01-01,47.6653598603,6.8412569884,Low,5
2022-01-01,47.6653598603,6.8412569884,Medium,5
2022-01-01,47.6644428316,6.8456351542,Low,3
2022-01-01,47.6644428316,6.8456351542,Medium,3
2022-01-01,47.6644428316,6.8456351542,High,2
2022-01-01,47.6644428316,6.8456351542,Low,2
2022-01-01,47.6644428316,6.8456351542,Low,2
2022-01-01,47.6644428316,6.8456351542,Low,4
2022-01-01,47.6644428316,6.8456351542,Medium,2
2022-01-01,47.6644428316,6.8456351542,Low,3
2022-01-01,47.6644428316,6.8456351542,Low,2
2022-01-17,49.1422545127,0.2587291574,Medium,3
2022-01-17,49.1422545127,0.2587291574,Low,3
2022-01-01,48.8547432182,2.4152946994,Low,5
2022-01-15,48.8653185115,2.2751176259,Medium,3
2022-01-01,45.7674875239,4.8788791514,Low,4
2022-03-01,50.2815273526,3.9470264351,High,3
2022-05-01,48.9465643582,2.232792822,Low,5
2022-05-01,48.9465643582,2.232792822,Low,2
2022-01-15,48.7698933826,2.4090650124,Medium,4
2022-01-14,43.3015489858,5.3741227238,Medium,3
2022-01-25,50.6284839367,3.2368591985,High,1
2022-06-01,-22.274643567,166.4389046087,Low,3
2022-06-01,-22.274643567,166.4389046087,High,5
2022-01-25,48.8694723749,2.3797354648,Medium,3
2022-01-15,48.0249002925,6.584446298,Low,2
2022-01-15,50.2868801,4.0868777403,Low,5
2022-07-01,50.6047656217,3.0499033769,High,2
2022-01-19,49.5120447612,0.094895007,Low,2
2022-04-01,49.3866131782,1.0893469088,Low,3
2022-01-01,43.319616439,5.3692005403,Low,3
2022-01-01,43.319616439,5.3692005403,Low,4
2022-01-25,48.9870295552,2.3189273709,High,1
2022-01-13,50.6281966892,3.068807418,High,5
2022-01-01,43.307013248,5.3777133838,Low,2
2022-12-01,48.9614449932,2.2959976104,Medium,4
2022-01-15,48.8858550326,2.320208661,High,3
2022-01-20,47.2181067144,-1.553062267,Medium,5
2022-01-20,47.2181067144,-1.553062267,Low,5
2022-03-01,48.0013748274,0.1916466711,Medium,4
2022-01-16,-21.3429499977,55.4682999201,Low,1
2022-01-13,48.910473627,2.4456675183,Low,3
2022-11-01,48.7159795674,2.5455488205,Low,2
2022-01-01,43.5341300553,1.4049948479,High,3
2022-10-01,43.1123140629,5.8729911255,Low,3
2022-01-01,44.7610735484,-0.5576658017,Low,5
2022-01-15,43.4949936962,4.9950120028,Medium,1
2022-01-19,48.8349692561,2.3037161735,High,3
2022-01-19,48.8349692561,2.3037161735,Low,5
2022-01-22,48.7563889372,2.3169049548,Low,2
2022-01-22,48.7563889372,2.3169049548,Low,1
2022-01-22,,2.3169049548,Low,5
2022-01-22,48.7563889372,2.3169049548,Low,4
2022-06-01,43.9011990971,-0.4497207878,Low,5
2022-01-24,49.4198308258,2.8251772239,Low,5
2022-01-20,48.9404234366,2.3300786551,Low,5
2022-01-24,45.15795651,5.72144016,Low,1
2022-08-01,48.8738407052,2.2966587747,High,5
2022-01-21,50.4820473799,2.5451370962,Low,5
2022-06-01,48.8838899136,2.1729732713,Low,1
2022-06-01,43.280734707,-0.3555474963,Low,2
2022-01-18,48.8268933848,2.3416852644,Low,5
2022-04-01,49.7335995328,1.7070664097,Medium,5
2022-04-01,49.7335995328,1.7070664097,Medium,3
2022-01-24,48.0866738905,-1.6679212614,,5
2022-01-17,48.8366270461,2.2920487048,Low,5
2022-01-22,50.6204761666,3.0070025411,,3
2022-01-17,48.9527725504,2.9075910166,Low,5
2022-01-17,48.6525311506,1.8265720639,Low,4
,48.9182185213,2.2412392687,Low,5
2022-01-19,46.0263557318,4.0824929099,Low,4
2022-01-01,46.6748749324,5.5458273511,Low,2
2022-03-01,48.8924870438,2.3446463955,Low,2
2022-01-01,45.7121935469,4.8118033787,Low,5
2022-02-01,49.0352094575,2.0798364988,Medium,4
2022-01-15,48.8645180372,2.4426460908,Medium,1
2022-05-01,46.1964188316,6.2336379128,Low,3
2022-01-24,43.1938260876,5.6124111549,Medium,2
2022-01-19,48.8823794325,,Low,5
2022-02-01,48.8303035582,2.2963913945,Low,1
2022-01-17,44.1212877864,4.08267958,Low,5
2022-01-15,,4.9175826892,High,1
2022-01-24,42.6998962947,9.4498774257,Low,4
2022-01-23,44.8311509749,-0.5722976789,Low,2
2022-12-01,48.936366019,2.3325657231,Medium,5
2022-10-01,14.6336197958,-61.0485105432,Medium,1
2022-01-24,47.4437246567,-0.5583472299,Low,3
2022-06-01,48.8917710654,2.3745949946,Low,3
2022-01-15,50.717580115,1.6177946866,High,2
2022-01-24,48.877784277,2.3163485454,Medium,4
2022-01-20,48.6348505407,2.5848576685,Medium,4
2022-01-20,48.6348505407,,Low,2
2022-01-20,48.6348505407,2.5848576685,High,3
2022-01-20,48.6348505407,2.5848576685,Low,4
2022-01-18,48.8936175165,2.3508577738,Medium,3
2022-05-01,43.2119913124,2.3680772592,Low,3
2022-01-25,48.8574911704,2.351487206,Medium,5
2022-01-25,48.8574911704,2.351487206,Low,4
2022-11-01,48.6856526164,2.1753616667,Medium,5
2022-01-24,,3.5322820664,Medium,4
2022-04-01,48.9537671777,2.3280752939,High,2
2022-11-01,48.7687293819,1.948978413,Low,4
2022-12-01,48.9582966757,2.329418357,Low,5
2022-05-01,49.4516049165,1.1353624298,Medium,2
2022-01-15,48.8617268909,2.2813415228,Low,3
2022-01-13,48.5084383942,-2.7430594845,Medium,3
2022-01-24,48.844221417,2.3297459497,Low,5
2022-04-01,45.1778853078,5.7675463491,Medium,4
2022-01-13,16.2602381323,-61.5293052394,Low,4
2022-01-13,16.2602381323,-61.5293052394,Low,2
2022-01-13,16.2602381323,-61.5293052394,Medium,2
2022-05-01,49.1146987242,6.171446011,Medium,3
2022-05-01,49.1146987242,6.171446011,Low,1
2022-01-14,48.7945517873,2.3600858894,Medium,5
2022-01-01,45.4235280854,4.3934381395,Medium,2
2022-01-19,49.0909045531,1.4607470221,Medium,2
2022-10-01,45.7551769053,4.8432482861,Low,1
2022-10-01,45.7551769053,4.8432482861,Low,1
2022-02-01,47.6583373205,-2.759853075,High,2
2022-05-01,43.4180775575,5.2141998375,Low,4
2022-02-01,45.7318804894,4.9988754952,Low,2
2022-06-01,48.634412072,-2.0186385401,Medium,5
2022-08-01,47.2100607213,-1.6023329111,High,5
2022-12-01,50.654402313,2.9797152005,Low,5
2022-12-01,50.654402313,2.9797152005,Low,2
2022-07-01,48.8636637977,2.4166831773,High,4
2022-11-01,48.8706135732,2.4675604765,Medium,5
2022-01-01,43.5310909096,5.4411592174,Low,2
2022-01-01,43.5310909096,5.4411592174,High,1
2022-01-01,43.5310909096,5.4411592174,High,5
2022-05-01,49.1146987242,6.171446011,Low,3
2022-05-01,49.1146987242,6.171446011,Low,2
2022-05-01,49.1146987242,6.171446011,Low,2
2022-05-01,49.1146987242,6.171446011,Low,1
2022-05-01,49.1146987242,6.171446011,Low,1
2022-05-01,49.2293958818,6.0085862587,Medium,3
2022-05-01,49.2293958818,6.0085862587,Low,3
2022-05-01,49.2293958818,6.0085862587,High,5
2022-05-01,49.2293958818,6.0085862587,Low,4
2022-05-01,49.2293958818,6.0085862587,Low,4
2022-05-01,49.1146987242,6.171446011,Medium,1
2022-05-01,49.1146987242,6.171446011,High,1
2022-05-01,49.1146987242,6.171446011,Low,5
2022-05-01,49.1146987242,6.171446011,Low,5
2022-05-01,49.1146987242,6.171446011,Low,1
2022-05-01,49.1146987242,6.171446011,Low,2
2022-05-01,49.1146987242,6.171446011,Low,2
2022-05-01,49.1146987242,6.171446011,Low,5
2022-05-01,49.1146987242,6.171446011,Low,4
2022-05-01,49.1146987242,6.171446011,Low,4
2022-05-01,49.2293958818,6.0085862587,High,3
2022-05-01,49.2293958818,6.0085862587,Low,2
2022-05-01,49.2293958818,6.0085862587,Medium,1
2022-05-01,49.2293958818,6.0085862587,Medium,3
2022-05-01,49.2293958818,6.0085862587,Medium,5
2022-01-25,44.8017472361,1.6200699917,Low,3
2022-03-01,48.9140729255,2.3440461607,High,2
2022-02-01,48.5611225023,7.7318000007,Low,1
2022-02-01,50.2661080666,3.9752578113,Low,2
2022-02-01,45.5666372592,5.9208975384,Low,4
2022-01-21,48.8709237295,2.3040477017,High,1
2022-01-01,43.7002469304,7.2777361822,Low,2
2022-01-01,48.9001369825,2.3064572785,Low,1
2022-01-15,43.60509929,3.87360517,Medium,5
2022-02-01,45.792326863,3.0768570374,Low,2
2022-01-14,43.3175678096,5.3976054654,Medium,3
2022-01-14,43.3175678096,5.3976054654,Medium,4
2022-11-01,48.7416993101,2.2266175338,Low,1
2022-11-01,48.7416993101,2.2266175338,Medium,5
2022-01-15,45.0455814905,5.0583945446,Low,4
2022-10-01,43.8895288685,-0.4646541075,Low,1
2022-05-01,48.7819391599,2.4195236861,Low,1
2022-05-01,48.7819391599,2.4195236861,Low,2
2022-05-01,48.7819391599,2.4195236861,Medium,1
2022-05-01,48.7819391599,2.4195236861,Low,3
2022-05-01,48.7895071,2.4286572606,Low,1
2022-05-01,48.7895071,2.4286572606,High,5
2022-05-01,48.7895071,2.4286572606,Medium,5
2022-05-01,48.7895071,2.4286572606,High,3
2022-01-13,50.9583784697,1.8953796911,Medium,4
2022-11-01,43.3148682886,3.4716580352,Low,5
2022-05-01,49.3881580708,1.0229161242,Low,4
2022-01-19,43.6348190644,1.4345220437,Low,4
2022-01-15,46.3261955293,-0.4513358737,Medium,2
2022-01-24,48.9449741356,2.5672041053,Medium,3
2022-06-01,48.8478340749,2.319271387,Low,4
2022-06-01,48.8478340749,2.319271387,Medium,5
2022-10-01,43.3112799423,5.379294904,Low,5
2022-01-19,43.2890624645,5.400262397,Medium,3
2022-01-15,45.7339377776,4.8587164682,Low,3
2022-01-01,48.8410489945,2.2992573362,Low,1
2022-03-01,48.674970013,6.150389457,Low,2
2022-01-15,48.9017633343,2.3899653176,High,3
2022-01-15,51.0342059349,2.3768773872,Low,3
2022-06-01,48.9001369825,2.3064572785,Low,3
2022-07-01,48.6077177441,2.3038589646,Medium,4
2022-01-14,48.8524653971,2.3143587584,Low,5
2022-07-01,43.4180775575,5.2141998375,Medium,2
2022-11-01,48.7687293819,1.948978413,Medium,2
2022-01-20,45.7547880914,4.8432186936,Medium,3
2022-01-01,48.9478924098,2.256546631,High,4
2022-01-16,48.8742136985,2.3288639877,Medium,2
2022-01-16,48.8742136985,2.3288639877,Low,1
2022-01-16,48.8742136985,2.3288639877,Low,3
2022-01-16,48.8742136985,2.3288639877,Low,1
2022-01-16,48.8742136985,2.3288639877,Medium,4
2022-01-16,48.8742136985,2.3288639877,Low,3
2022-01-16,48.8742136985,2.3288639877,Low,2
2022-01-16,48.8742136985,2.3288639877,Low,2
2022-01-16,48.8742136985,2.3288639877,Low,1
2022-01-16,48.8711468302,2.3320681309,High,5
2022-01-16,48.8711468302,2.3320681309,Medium,5
2022-01-16,48.8711468302,2.3320681309,Medium,2
2022-11-01,48.8139194043,3.0865087185,Low,1
2022-10-01,49.0336207706,1.1559018058,High,5
2022-01-16,43.6192227703,1.422051091,Medium,5
2022-01-16,43.6192227703,1.422051091,Medium,4
,43.6192227703,1.422051091,Medium,1
2022-01-16,43.6192227703,1.422051091,High,1
2022-01-01,48.8116564417,2.6222076323,High,4
2022-01-01,48.8116564417,2.6222076323,Medium,2
2022-02-01,49.1843270123,-0.3611819165,Low,1
2022-01-01,50.7240647407,3.1902994353,Low,4
2022-01-01,50.7240647407,3.1902994353,High,1
2022-03-01,48.8833789263,2.4980461161,High,4
2022-05-01,47.7286172389,-3.4945900675,Low,4
2022-01-15,43.3992679771,5.3400245117,Low,2
2022-06-01,47.7516985914,7.3436693076,Low,4
2022-01-18,50.6101573892,3.0205759367,Low,5
2022-11-01,48.1128913434,-1.6933933008,Low,4
2022-01-14,47.1841255983,-1.5930517017,Low,3
2022-01-19,48.8837726381,2.3520336504,Low,2
2022-01-20,50.661266739,3.2309489172,High,2
2022-01-25,45.7661182833,4.8281972264,Low,3
2022-01-25,45.7661182833,4.8281972264,Low,4
2022-10-01,48.8857579612,2.0787274682,High,5
2022-06-01,47.2589398727,-0.0785719733,High,1
2022-01-19,48.7338431228,2.5973618741,High,5
2022-01-19,48.8284013578,2.3308280068,Low,5
2022-01-15,48.5850399888,7.7364166403,Low,4
2022-05-01,48.8516863826,2.3920374746,Low,3
2022-02-01,43.6004472263,1.444701717,Low,4
2022-02-01,48.8132616679,2.3571443183,Low,2
2022-11-01,48.6713397779,5.9035986386,Medium,4
2022-01-14,48.8923851275,2.4978630043,Low,1
2022-01-14,48.8923851275,2.4978630043,Low,5
2022-01-14,48.8923851275,2.4978630043,Low,1
2022-01-14,48.8923851275,2.4978630043,Low,2
2022-01-18,43.373199071,5.3551006312,High,2
2022-07-01,48.7852199861,2.3043579532,High,4
2022-07-01,48.7852199861,2.3043579532,Low,1
2022-01-19,-17.5560442932,-149.5582951905,High,1
2022-03-01,50.4150368163,2.7676863498,High,5
2022-03-01,50.4150368163,2.7676863498,Medium,4
2022-03-01,50.4150368163,2.7676863498,High,4
2022-03-01,50.4150368163,2.7676863498,Medium,1
2022-03-01,50.4150368163,2.7676863498,Low,5
,50.4150368163,2.7676863498,Low,5
,50.4150368163,2.7676863498,Low,3
2022-03-01,50.4150368163,2.7676863498,Medium,4
2022-03-01,50.4150368163,2.7676863498,Low,4
2022-02-01,43.2979371743,5.4037002416,Low,3
2022-01-25,47.116897037,2.4286083697,Medium,4
2022-01-25,47.116897037,2.4286083697,Low,2
2022-01-22,47.9826694134,0.2308767906,High,3
2022-01-22,47.9826694134,0.2308767906,Low,4
2022-01-22,47.9826694134,0.2308767906,Medium,4
2022-01-22,47.9826694134,0.2308767906,Medium,2
2022-01-22,47.9826694134,0.2308767906,,1
2022-01-22,47.9826694134,0.2308767906,Low,4
2022-01-22,47.9826694134,0.2308767906,Low,3
2022-01-22,47.9826694134,0.2308767906,Low,4
2022-01-22,47.9826694134,0.2308767906,High,1
2022-01-22,47.9826694134,0.2308767906,Low,3
2022-01-22,47.9826694134,0.2308767906,Medium,2
2022-01-22,47.9826694134,0.2308767906,Low,3
2022-01-22,47.9826694134,0.2308767906,Medium,5
2022-01-22,47.9826694134,0.2308767906,Low,2
2022-01-22,47.9826694134,0.2308767906,Medium,5
2022-10-01,14.606227724,-61.06267951,Low,4
2022-12-01,48.9614237084,2.3146076242,Medium,4
2022-01-24,48.8891541129,2.2591239891,Low,1
2022-01-20,48.8581251606,2.4069362875,High,2
2022-01-13,49.4868542358,0.1046988843,Low,5
2022-04-01,49.2863680213,-0.099734012,Low,2
2022-04-01,49.2863680213,-0.099734012,Medium,1
2022-04-01,49.2868699404,-0.1168035868,Medium,5
2022-04-01,49.2868699404,-0.1168035868,Medium,3
2022-02-01,48.6953237807,6.178044206,Low,4
2022-09-01,48.547713303,2.64077562,Low,1
2022-01-15,43.238706399,5.3641265204,Low,4
2022-06-01,,4.0747023522,Low,5
2022-12-01,48.8488676819,2.5540375056,Medium,1
2022-01-24,48.5824371666,7.707516605,Medium,4
2022-01-24,48.5824371666,7.707516605,Low,1
2022-01-15,44.0546561326,5.0479731866,Medium,2
2022-09-01,50.442696388,2.8024157658,Low,4
,50.442696388,2.8024157658,Medium,5
2022-01-19,-20.9365502267,55.2931463819,Low,1
2022-11-01,47.367987774,0.7083448451,Medium,4
2022-10-01,49.2507821144,3.9837066982,Low,1
2022-01-21,48.3928822954,-4.4819554587,Medium,5
2022-01-15,50.3723372196,3.1107403909,Medium,2
2022-01-24,48.7915929572,2.5139782761,Low,1
2022-09-01,45.7464612121,4.8384556734,Low,3
2022-09-01,45.7464612121,4.8384556734,Medium,5
2022-09-01,45.7464612121,4.8384556734,Medium,1
2022-09-01,45.7565481378,4.8455341251,Low,3
2022-09-01,45.7565481378,4.8455341251,High,4
